comment_id,creation_time,likes,author_id,author_nickname,content,reply_to_comment_id
72-2-2e10b58f-bb6d-4df0-bc98-f2c24ce91dd9,2024-02-10T21:20:00.317825Z,1,59cd3cdc-31db-466f-af8f-d17b10d63abb,Mmikitintin,Ainakaan kansainväliset raadit ei tätä tulosta saanu aikaan että kai tää win95 sitten on meidän suomalaisten näkönen esitys,None
72-2-fcf0559f-16c8-4f75-a8f9-5ce4574d86ef,2024-02-10T21:20:05.273816Z,0,0caebdbf-c1c9-4417-8c9f-ec8d234f6889,JReal,UMK is best!,None
72-2-871303d0-095d-4717-a5ee-b48749b5682f,2024-02-10T21:20:00.259357Z,1,2c53b9e4-201d-47f3-90b1-43f6b1b5dc8d,Oinas64,Windows95man🎉🎉👍😀,None
72-2-9a862d1f-2e63-493f-955d-250689729001,2024-02-10T21:19:58.928918Z,1,37a96b5b-c604-4929-85fc-83c6607c5dc9,Joel 2023,Kuka kuka voittaa liput kertokaa,None
72-2-aa59c66e-5f40-4ff0-bc5d-75911258c297,2024-02-10T21:19:34.201945Z,12,4eede738-0547-431d-b5e2-a265ef4dd03d,SariAnneli11,Ongelma enemmän se että kansa ei päässyt puhumaan. Meidän porukasta 2/6 ei päässyt äänestämään sovelluksesta ja yhdelle tuli viesti ”kiitos äänestäsi” ilman että hän sai valita ehdokastaan. ,72-2-62bb406b-fd2c-40ff-a0f4-69ae5d2ce4e8
72-2-bab6cb09-57de-41ae-a7df-f4686f945775,2024-02-10T21:19:51.826323Z,1,d9bf916d-765b-4f7d-a4b4-98e3954592e6,kuudam,kuinba tiijät? / miten tiedät?,72-2-fda57f74-7e31-4f18-8cf3-eba90c4aa234
72-2-6b801276-6d4d-435f-abd3-2e6f9d15a638,2024-02-10T21:19:53.132859Z,4,c74497ed-52c3-4b7f-813e-376cb43baff9,iidamaria26,kuka voitti liput,None
72-2-66faa3d4-5692-4fb7-b1da-8a900cf84ea2,2024-02-10T21:19:33.905760Z,5,ad50a9e9-5515-49ee-8053-e1aa8b185aae,KAZZZZZ,HUIJAUSTA KOKO ÄÄNESTYS,None
72-2-af4f83bb-b075-485b-84e0-6bba029f34ac,2024-02-10T21:19:44.869816Z,2,556d324c-8327-46e6-b3e7-c86a18b0be71,Fxdb07,Tää äänestys ri ollut todellinen,None
72-2-d04699fd-634b-49df-864c-7d1f391fcea6,2024-02-10T21:19:43.721540Z,0,cde8ee1a-1184-47ad-82d7-a50b8053880b,ahanne71,Hyvä Emma!,None
72-2-d2a77ece-1673-4bf2-8553-bfa14ef1889b,2024-02-10T21:19:48.577816Z,1,675a5155-734c-4985-819c-858aa96f256f,Sadeolen,taijan olla yks harvoista ketä ehti äänestää?,None
72-2-4a7472cc-7948-40b1-9f3b-5235c275c74d,2024-02-10T21:19:49.269401Z,3,5d5519e7-bf7a-48cf-9d01-8fce54505b18,kimchi,Tipi tii takaisin viisuihin ,None
72-2-8664dfff-29aa-4c91-99c3-0655613bae3c,2024-02-10T21:19:48.766515Z,0,857e71fe-9f88-4785-bfe9-e8817f9bce48,Veerahelmi,kuka voitti,None
72-2-e6e6a5b5-38fc-439e-b8a6-8fcf9ae8e3b1,2024-02-10T21:19:47.447762Z,0,798a327e-425e-46cc-8d53-91e151a92e4f,Leevi38,Mä ehdin äänestää,None
72-2-6b1784e4-91a1-430c-bf26-6adbea18598e,2024-02-10T21:19:25.734952Z,0,10576af7-c8ec-47bc-a751-78ac4d76447a,Xlier,Kiitos YLE! ,None
72-2-e4e34c60-c64e-41bc-9764-5751c39c9a71,2024-02-10T21:19:43.811638Z,1,e1d702e3-9bf1-45a1-be7c-f695d83259af,hallhanna,Yle -sovellus ei toiminut ainakaan taalta kasin.,None
72-2-cdea2fad-ced6-4827-ae0b-50f0c118486e,2024-02-10T21:19:38.754599Z,3,49fe8a8a-780a-4117-8bb9-a76b66fa5188,alisaseur,Paskana🔥😎,None
72-2-7ea126f3-77dc-45df-b1a7-0f5cdd92af9f,2024-02-10T21:19:37.317816Z,4,6109cf87-4c37-4407-8100-a33a326f840b,Dragofanipoeka,Tää on joka kerta yhtä hauskaa lukea kommentteja ku ihmiset itkee kun oma lemppari ei voittanu😂,None
72-2-f92857a9-7532-47a8-a338-a7ab5059e2fd,2024-02-10T21:19:31.020500Z,11,7c69a382-88ae-4b7a-8091-3c6920fe8655,Velhopk,Lähetettiin jo kaks miestä ilman paita eurovisuun. Oli aika lähettää mies ilman housut! ,None
72-2-a710d0af-ebec-4fc8-b659-aff0f1b8e408,2024-02-10T21:19:38.498967Z,1,509760e9-e357-43ad-b743-ecab7831a942,minjas09,sara voittoo❤️❤️,None
72-2-9563c4ae-6eb7-4388-8c9b-f7236ada3128,2024-02-10T21:19:32.261844Z,3,4446d5f4-9193-46ed-acc3-920da0f837eb,Erimik18,Jos saisin lipun nii en kyllä menis,None
72-2-eaecdf6f-83f3-4ac4-9990-3d3bf535e67c,2024-02-10T21:19:37.923826Z,1,53f8ae0b-da23-492f-a131-26b7d2c71594,onnitapola00,Meni oikeille tyypeille.,None
72-2-c928916d-ccf2-4094-8174-aa541f0c7a82,2024-02-10T21:19:25.677818Z,7,92363300-5056-4e94-840f-78896bdbf18c,AnaIkingSkywanker,Ei toteutunu VOX POPULI ku sovellus kaatu :/,None
72-2-185f6310-b4ef-4c98-b6b5-e3aaca36034a,2024-02-10T21:19:27.909937Z,0,a489c943-fe95-458c-ae50-2a0e5323efea,helmilandia,Päkä21 Äänestää voi myös txt ,None
72-2-0ca80586-b7bc-4735-b6e8-731897cfd53a,2024-02-10T21:19:28.721817Z,4,6869c89a-7d8f-47e6-a829-108ac0d4c7d9,hellu07,Sara oli paras,None
72-2-7700a6e4-e94a-445c-aab2-906ed8e3584c,2024-02-10T21:19:24.059523Z,4,a002551c-6136-4e66-a48a-fd6a96ac0756,jnieminikkola044,Sara olis ansainnut voiton oikeesti,None
72-2-8b7dcc8b-fb04-40f0-8c09-31eb99611a96,2024-02-10T21:19:25.661816Z,0,02ba4891-2a45-44dd-8d9a-61a04ea7ed10,AAaa_Kepatsu123,Hyvää yötä henkkaa,None
72-2-4d92f59b-e951-46ec-80d2-01b8ef8b305b,2024-02-10T21:19:27.385416Z,2,12c3f24d-79b1-4694-abc5-67b97264ecd7,grafnish1,Paskana 🔥🔥🔥 ,None
72-2-fda57f74-7e31-4f18-8cf3-eba90c4aa234,2024-02-10T21:19:22.435795Z,6,194f6cc1-a683-4a51-8ac2-3144ab5e8574,anonyymi2804668,VAIN MURTO-OSA ÄÄNISTÄ PÄÄSI LÄPI?!,None
72-2-9736fe5b-4aa2-4629-8824-361b34111c2b,2024-02-10T21:19:23.912164Z,7,c4329b91-0854-4dc9-b238-2208a3a3c368,xSarix,Saran olisi pitäny voittaa😭😭vääryys tapahtunu,None
72-2-60943257-b17c-48dd-a3e7-0b85b2e264f2,2024-02-10T21:19:19.761410Z,2,c561690e-5156-461c-8ceb-ce8406b55e26,RasmusFi,Turha itkeä enää kansa äänesti hänet jo euroviisuihin.,None
72-2-fffda5e0-35c1-4231-9c1c-a337b4b58afb,2024-02-10T21:19:16.559563Z,1,e63cc240-46bf-402f-b28f-650b71bd0c9b,herttakarjanlahti,Mut ei aleta ny haukkuu ketää,None
72-2-3310669f-ffbe-427b-ba98-db73dc237580,2024-02-10T21:19:23.599175Z,0,92ec3fbb-d17c-4964-94dc-769829c42b4c,nellaylenius,Liput,None
72-2-95a3c538-429c-42fa-89ed-2e669955d480,2024-02-10T21:19:19.317819Z,3,ff768f24-00ac-4e64-9381-aa6d85450c1e,Mirmuins,Henri ei ees aluks halunnu umkhon ja nyt se menee malmöön😕,None
72-2-8b174b56-093d-42aa-b509-7cb7d8dff563,2024-02-10T21:19:22.397212Z,4,99e5a34b-09e3-49be-9c10-01fb3e67d73d,lum1nka,ihmiset ei sille enää mitään voi jos ette oo tyytyväisiä niin älkää sanoko mitään,None
72-2-51ed5e2e-a7f1-4c84-bf42-b582e5b2bb11,2024-02-10T21:19:21.831608Z,4,3761205c-305a-44c4-a2e8-22f015b3047d,hubiruuska,Äänet pitää laskea uudestaan,None
72-2-bc45c7ea-e022-4961-a9e1-fe3a5f983f89,2024-02-10T21:19:14.665907Z,1,8d75e592-ecdf-4bbf-b8d1-238a0ad4a88e,Ainoo4Life,Mp meidän umk voittajat,None
72-2-369ce534-fe9e-48c0-94bf-9b403ba31aa3,2024-02-10T21:19:17.922640Z,0,042d5d20-0a0b-45dc-9b51-6e967422246f,Mjolktea,Paras voitti,None
72-2-8dc64242-627b-4e72-a71f-78b6437c5ac0,2024-02-10T21:18:27.569821Z,0,c1b6a59e-22be-416b-bb9a-78473983c2b6,lolemma12,henkka voiks laittaa terkkui!! 👋🏻👋🏻,None
72-2-1482df1f-048a-4ef5-b7b4-4f3533464af3,2024-02-10T21:19:17.364355Z,2,76329f51-bd36-4aa4-9279-2a75fee4fad5,anonyymi551899,Vox populi,None
72-2-9c0851bb-762f-4a5f-a13e-7d384b40ff85,2024-02-10T21:19:14.481181Z,1,6869c89a-7d8f-47e6-a829-108ac0d4c7d9,hellu07,95 oli huono,None
72-2-eca03fa7-a647-4305-a075-98f453876179,2024-02-10T21:19:12.561833Z,2,675a5155-734c-4985-819c-858aa96f256f,Sadeolen,kuinkakoha moni ehti äänestää?,None
72-2-be69995d-543b-4add-a87d-88519fe4b85e,2024-02-10T21:19:09.229323Z,3,0638f3da-4fd6-4314-8e67-fd73f1147550,nevalaisensikke,Mistä tietää kuka voitti liput,None
72-2-6ce1ec87-0505-4969-be3d-83b3d7a32989,2024-02-10T21:18:59.295873Z,6,1fad55bf-e036-4e9d-a40f-d39391473ca2,otegelberg,JOKER OUT!!,None
72-2-d7e26f38-fa87-401e-92cf-5c23817db215,2024-02-10T21:18:58.189622Z,0,42997919-a90b-48be-be0d-1c15d7c53025,miljaae,Mistä tietää voittiko??,None
72-2-eb89e99f-fddc-4fef-8e47-b13f9a468038,2024-02-10T21:19:04.694862Z,8,25a9b6f5-39aa-4f7b-8508-8c18c69a4d9d,K_I_K_K_E,Kaikki pisteet ei varmasti mennyt perille,None
72-2-87ae838f-caaf-4b5c-bb54-6db1afe5cd60,2024-02-10T21:18:47.439194Z,0,c6f4a428-a3a3-42c5-8c9f-d0b7e375a934,jenssiboi,Arvattiin oikein voittaja ja vähiten pisteitä saava hahah,None
72-2-01f0baa1-b96c-4d92-9f32-681fa1920359,2024-02-10T21:18:57.674300Z,1,77a2ad4a-ad0f-4e1e-8ae8-6f1cff2d6e9e,millyyy,vox populi,None
72-2-e1d9f7af-3540-4043-9ed9-005e946501ab,2024-02-10T21:18:57.869822Z,2,edfc04b5-5e82-452b-841c-10f00d162539,JJjohn,Aivan paras voitti👌 😁 ,None
72-2-ac23219f-e27b-4685-922a-872fe6aa7529,2024-02-10T21:18:53.863737Z,2,ece492dd-77d5-4829-adb5-4c3ba07d7a50,Elisabeth2021,Ylen äänestys jumitti ääni olisi Saralle mennyt ehdottamasti paras! Käärijä oli hurmaava! ❤️,None
72-2-3fd261be-0be3-429f-ae14-812117471bf2,2024-02-10T21:19:03.993818Z,2,89b96fee-fc57-4120-bfce-df9c0299fea8,Mammutti_,Ei windowsii!!!,None
72-2-36bf34b1-4f97-4eb7-b195-8f14631960e9,2024-02-10T21:18:55.825818Z,2,2bc3343e-98b2-45e1-a6fc-e255dec4f120,Juliaxz,Sara vaikket tänään voittanutkaan voitat tästä eteenpäin<33,None
72-2-0b0b5656-1e63-4cbd-9148-342ec86b2396,2024-02-10T21:18:52.297817Z,4,53f8ae0b-da23-492f-a131-26b7d2c71594,onnitapola00,Ne vihas käärijääkin…,None
72-2-a21556d9-d42c-454e-8499-0fddf288a32f,2024-02-10T21:18:59.162Z,1,42a4b262-c0bd-4d18-8e04-d234d51afc7b,Lilliiq,Farkku shortsit ja bolero!,None
72-2-ba1822b6-21c7-46f2-a20e-f7b18d5ff11f,2024-02-10T21:18:52.030490Z,1,c7df5923-6c85-49e4-940c-6c26d6078da5,IS64,Ei lähetä edustamaan taisivat boikotoida jo tätä äänestystäkin muka voittaja  ,None
72-2-4a44780c-78af-43c9-924f-85239187206f,2024-02-10T21:18:53.687619Z,5,f51d709c-2bfa-4c24-a485-2baeb2949190,Eetziii,Pilvin biisillä tulis voitto heittämällä ,None
72-2-5ecb1dc8-26f1-4367-b9f4-ae0422c62b1b,2024-02-10T21:18:51.564696Z,2,d19192cd-c6e2-42f7-a2b9-47d5dc86be60,Sonaattori,Tykkään siis molemmista Sarasta ja Ikkunamiehestä. Mut jotenkin epäilyttää kun se sovellus lagasi 😅,None
72-2-41319eda-871d-46be-9795-a51877b8553a,2024-02-10T21:18:54.169840Z,3,43f8398e-c096-4fda-8462-da92192b23d8,joonajokinen0000,Saran ois pitäny voittaa😭,None
72-2-11368381-ef52-470a-b4b9-2f07d78fce9f,2024-02-10T21:18:48.385351Z,5,504ed6e9-2634-4aeb-b0fe-64202370582f,mikko_silvennoinen_on_iconic,Sara olis ansainnu voiton💔,None
72-2-e455e9ed-a2c3-4f7e-86f5-18f41c71d55e,2024-02-10T21:18:48.587403Z,1,4468cdbe-244d-4646-9d60-1bc5ba1f917b,KalamiesJohan,Niinhän se viime vuonnakin meni,72-2-879e36bc-313d-4fd9-9060-caf495236c02
72-2-849d5331-bc6e-4a15-8892-4f35eae97103,2024-02-10T21:18:43.409578Z,3,176ce761-098f-49cc-8449-763a59b6b4cd,Päkä21,Sovellus oli alussa jumissa. Mitenkähän olisi käynyt jos olisi toiminut kunnolla,None
72-2-64a21373-f316-4d75-9609-2aae6f9a8241,2024-02-10T21:18:39.173719Z,3,dc21ebe6-986d-435f-b2c3-2bb0ab0d9e28,anonyymi185410,Henkka Remes miten voi osallistua arvontaan jos sovellus kaatunut tai ei toiminut😡😡😡😡🥸,None
72-2-09f6e20f-511d-4730-a1e8-42e0b1e29668,2024-02-10T21:18:22.411154Z,7,da79ca4f-02ac-473a-93ec-405e11f8e15d,Helouuess,UUSI KIERROS KÄÄRIJÄLLE!!,None
72-2-6036e0dd-0cce-4677-9156-f2ef779d0dd6,2024-02-10T21:18:35.264217Z,0,d0b5616e-cb9f-417a-8e97-107902356708,ilona_syvaniemi,Onko siel viel umk artistit paikallaa Henkka🙂,None
72-2-75805500-6613-4e08-af7f-26ac32cf2c43,2024-02-10T21:18:29.924309Z,6,085571d5-6981-4f4e-bf3f-eafa97518107,tune1,Koko äänestyksen ajan kesti joku ihme häiriö joka esti sisäänkirjautumisen 😑,None
72-2-9d9cc629-6195-4412-a796-907807f35387,2024-02-10T21:18:12.113847Z,0,9b2619cb-b840-4e45-9774-e68ac40f9121,Arvoitusmyy,Paras voitti,None
72-2-34e1a4a6-18ec-40f9-9120-11e7623ea761,2024-02-10T21:18:22.137821Z,0,b38a5708-8e15-4ec2-90c7-d2a9c23779bc,Leebusga,Mikä sitte nimex,None
72-2-8d3c7913-62c7-4d90-8b16-2d4bcbcfe157,2024-02-10T21:18:22.082166Z,5,4c3d5556-8119-4dcd-a461-eafdf3026a08,SariKoo1,Pilvi oli paras✨,None
72-2-3570186d-5055-4f8f-8199-f823bb028072,2024-02-10T21:18:11.923327Z,6,42a4b262-c0bd-4d18-8e04-d234d51afc7b,Lilliiq,Miks vox populi ei voittanu,None
72-2-a3d00d2c-5bf0-4f27-aa1f-b356530717d0,2024-02-10T21:18:01.808998Z,7,bc174e06-a07b-4e8b-9681-e6773a95ce46,tähtihetki,Ihan huijausta koko äänestys oli,None
72-2-25d3a02e-8c39-4298-922a-9fa1c060e95d,2024-02-10T21:18:27.083811Z,2,8ef7d364-5b92-4c19-8642-b9c7f67141e3,Nakkipussi,Windows95man on euroviisujumalien valitsema.,None
72-2-bd0947de-7121-4876-a13b-9db6cee46b19,2024-02-10T21:18:01.693817Z,0,df816f2c-2792-4200-a0a7-85934034cab3,anonyymi2798700,Mitä ihmettä Windows 95men tekee,None
72-2-488c184a-4315-49cf-b8b6-31456830f449,2024-02-10T21:18:26.568087Z,0,c9291b41-7d62-41cc-9809-a567cafdc84e,leeeng,Herranjestas! What a show... kiitos!,None
72-2-1fa6e9e9-4161-40b1-90a9-cff8f3816740,2024-02-10T21:18:13.265818Z,0,cdcea852-9248-4e1c-b1a5-331a97e8fcf9,Veikkeli ja Petteskeni,Äänestys ei meilläkään toiminu mutta oltai winvssia äänestetty joten jess!,None
72-2-013e6827-3b3f-4ee7-b883-f90e7616c114,2024-02-10T21:18:14.957475Z,1,42dc2bb4-e973-4445-bde8-65c3223285a5,mariiaa1,Käärijä anna meille vielä yks mahollisuus Euroviisuissa!!! ❤️,None
72-2-2004f621-c7fd-428b-be6e-ea7e9e62bd36,2024-02-10T21:18:04.752449Z,8,d1496b5c-84e0-48e8-8199-e0dd5ffacdf1,anonyymi2265999,Sara on hyvä mutta en olisi lähettänyt Ruotsiin esitystä jossa samaa kuin Loreenin viime vuoden voittajassa. Pitää olla erilaista. Mikään tämän vuoden kappaleista ei voittaisi Euroviisuja. Windows95man oli illan onnistuja.,None
72-2-85f968a2-150a-4f69-9139-0f068352b71c,2024-02-10T21:18:25.317578Z,0,d8c6f8e9-71c3-4fd9-95e4-a848a7e92259,Tepsukka85,Ja kiitos Henkalle! 😊,None
72-2-879e36bc-313d-4fd9-9060-caf495236c02,2024-02-10T21:18:13.877824Z,8,3d205f67-52ab-4204-98f7-c31fdf0bc3e4,Nasu64,Aivan kauhee paska biisi voitti💩. Mut tuohan kertoo suomalaisten huonosta musiikkimausta😅,None
72-2-17695ce0-2570-4a58-a664-94be5ed3baf1,2024-02-10T21:18:18.216239Z,7,c5f60d32-3692-4009-98d1-b16ce954f3fd,Hattutemppu666,Onneks loreen kopio ei voittanu :D w95 !!!!!!!!,None
72-2-944b562f-f6e2-486b-9e28-98c2ebb43b42,2024-02-10T21:18:20.961815Z,1,2c67a81c-38f2-477d-a890-837ca2848956,jaakko1802,Oikee voitti,None
72-2-eba425fd-ffd5-4e11-ac43-6fb7f2bc44b1,2024-02-10T21:18:01.653821Z,0,21fb5298-34be-4d4f-940a-6bbaeffdbf7c,Eltsuemma,Kuka voittaa liput,None
72-2-b92a1c83-0bc2-48f7-bad8-64b8caf46451,2024-02-10T21:18:18.010510Z,0,e214e6ec-58d2-47f2-86bc-e934e856a3df,Raakeli123,Tästä se alkaa ,None
72-2-e18998c3-c2ca-4cdd-8d59-7f1335d2e0b7,2024-02-10T21:18:07.251261Z,0,b75f0e9d-7936-4b8b-b9c2-fa466c949b17,Camillas,Ja miten voitosta ilmoitetaan voittajalle jos vaik menee sillä välin nukkumaan?,72-2-2e471122-17e8-40e0-8ee7-2826a0f9712b
72-2-c2ebef1f-f447-4ffd-9aec-3cf7b75f8693,2024-02-10T21:18:09.174224Z,2,3989feca-1858-4378-ad95-0df32ea1900c,Palmuja,Ei päässyt edes yrittämään äänestystä. Pari ääntä jäi saralta pois.,None
72-2-0b9fa64e-34bc-4905-84fa-2e86c34b0957,2024-02-10T21:18:05.894167Z,1,04fd29a1-0ca3-455b-87fd-96b4ee59922c,anonyymi2804598,Joo en saanu ladattuu ees koko sovellusta että mitenhän tää äänestys nyt sit meni ,None
72-2-ce22a0ce-839f-4801-955c-1d89b321269c,2024-02-10T21:18:10.490993Z,0,3df1446a-74f7-4378-8b65-c7824d853fcd,Nulikka1986,95 🥳,None
72-2-d536a8a0-bbb5-4b12-9cad-9b0766541883,2024-02-10T21:17:45.123533Z,4,a489c943-fe95-458c-ae50-2a0e5323efea,helmilandia,OLISITTE ÄÄNESTÄNEET TXT TAI SOITTAMALLA. TURHA ITKEÄ TÄÄLLÄ PENNUT!,None
72-2-906ba4a1-2cd3-4e3b-bba8-7713ed5f5679,2024-02-10T21:17:57.696064Z,1,24d01551-ee9f-4e6f-9277-456a60eed0a7,si3dler,Ylevero pois käpöity äänestys!,None
72-2-144ebbf2-dc09-4cfa-8287-01e67b1cec82,2024-02-10T21:17:55.577818Z,0,b4de2e34-e5d3-4d63-bce8-b2f4bb5c0c67,anonyymi1118110,Win Win...,None
72-2-900ff771-96d7-40e3-a159-2bac37667a90,2024-02-10T21:18:03.199688Z,1,5a3be6f5-38bf-4a9a-98ce-76de3499e8d7,eeruska57,Paras voitti,None
72-2-eb4ea6e1-72a3-46d1-937e-417b71e34f74,2024-02-10T21:17:57.561526Z,0,a3dd75a6-eec4-439b-9f43-64f286a74121,mariAi011,myytkö?,72-2-a4eb4177-b4e2-4a33-a64f-f99096367fb3
72-2-4fb88ef5-29c8-48f4-b243-0d0068cd3514,2024-02-10T21:17:39.497147Z,1,9738272b-197c-4f85-af06-a7c445d3cf06,iidahakala,Missä ne liput!!?!,None
72-2-c3a8966e-86c8-41ec-b252-3ea19c686156,2024-02-10T21:17:54.547397Z,4,077724ca-7f5f-42df-8871-d4f99324cbe8,emmavaltonen2,voisko yle läpästä äänet eikä sabotoida voittajaa sara the real winner.,None
72-2-14532523-df0b-428f-a9a4-8cf7b8926dcf,2024-02-10T21:17:38.937816Z,3,e401454a-c110-4d1f-89ab-8edbc74727fa,HerraLi,ei kaikki varmaan edes pystynyt äänestää.. epäreilua,None
72-2-82648bf2-eb29-49eb-81ef-e9992b6d4543,2024-02-10T21:17:56.485816Z,0,01012a12-1f90-4ef2-abb8-30d47f94dca4,pieniipanapapana,Hei en kattonu kokonaa mut voittoja 95?,None
72-2-f15b39b7-5316-4402-9e5b-4dedc241b7fd,2024-02-10T21:17:48.917212Z,0,e3c2209c-001c-4b1d-b284-583c8615113a,jadevatanen,HENKKAAA VOIKS SANOO MOI JADE NII PIIRRÄN SUT JA POSTITAN SULLE!!,None
72-2-292cdad4-18ad-456b-9c73-2e37dc93b0f3,2024-02-10T21:17:54.107415Z,0,20dec61a-c058-43c9-9f57-4317f7b0d5cb,trinta_p,Kuka voitti matkan EUROVIISUIHI,None
72-2-6acb48d6-c8c7-4aba-8e85-4d74b63d3854,2024-02-10T21:17:55.385815Z,3,2b7a28bd-4775-4bbb-8249-7dceb62af7ff,lempiojalehto,Voitto meni oikeille!⭐️🫶🏻🫶🏻🫶🏻🏆🏆🏆🏆🏆🥇🥇🥇🥇🥇🥇,None
72-2-5d759eb5-40cf-4f73-a605-dd355af28e8a,2024-02-10T21:17:51.254059Z,0,d67f0966-f9ff-4ac7-b8f1-59ec8c946efe,Jokke1973,Keuda mukaan ensi vuonna.,None
72-2-49255020-2972-4c7f-a0ab-5d17765c6a06,2024-02-10T21:17:38.670074Z,0,3377bc3e-3bf7-43a1-8285-28280cf8b183,oskariteerimaki,Koska,72-2-2e471122-17e8-40e0-8ee7-2826a0f9712b
72-2-0ba2e3eb-f5d3-49d4-b80b-86e0bccdf701,2024-02-10T21:17:48.481835Z,0,8f2e246e-23fa-4874-8bfa-aa6035b320a9,mikkovaananen83,No juupa juu,72-2-add7850d-b3d7-4d41-99aa-c67627dc125b
72-2-9e56e993-4719-482e-ac36-44cdcb946c34,2024-02-10T21:17:50.055916Z,0,2296a12e-373c-45e7-9cc5-a37fa27f5690,_Maija,sama!,72-2-a4eb4177-b4e2-4a33-a64f-f99096367fb3
72-2-8a678cac-77b4-4e5e-a619-dc4af7d37e33,2024-02-10T21:17:38.245821Z,0,47a527e4-f2e6-44b1-83f3-722af6b3cfc2,Sima00,Millon ne arvotaan,None
72-2-b166e1b4-5565-48f1-8047-55a38782f19f,2024-02-10T21:17:41.474727Z,6,509760e9-e357-43ad-b743-ecab7831a942,minjas09,uudestaa äänestää ne ketkä ei päässy ku jumitti!!!!!😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,None
72-2-7dda3912-2641-4c34-aed8-d927b7757739,2024-02-10T21:17:43.653831Z,3,13dbdca9-8f51-48d0-9a92-8da2b4c0a408,Liina_matilda,Milloin lippuja voittaja kerrotaa,None
72-2-8770805f-0206-4e6f-bc3b-6e2b16e63ce3,2024-02-10T21:17:41.001984Z,9,a031e3a2-0eac-48a1-8a6e-f554be0fd2ed,elli6,Saran ois pitäny voittaa,None
72-2-667e032c-2c67-4ee2-a46a-64859bf9bfcd,2024-02-10T21:17:41.457844Z,0,49fe8a8a-780a-4117-8bb9-a76b66fa5188,alisaseur,Noniin olis kova päästä nyt euroviisuihin😎🔥,72-2-2e471122-17e8-40e0-8ee7-2826a0f9712b
72-2-b773f269-1fd2-4d99-abcf-8f0ba83f9340,2024-02-10T21:17:38.193830Z,0,f94332b9-e5d8-4c8f-814a-4ffae049f37e,Contula,Saakohan win95 manin vielä vanhaan hintaan keikalle?,None
72-2-edd4cf96-a3b2-4231-814a-885108ebf591,2024-02-10T21:17:40.403534Z,3,f8927abf-245c-43cf-9634-57fb43c51841,telmaparkkila,Älkää ees sit pettykö jos ei päästä finaalii,None
72-2-63b45475-7b63-427d-bf4e-ee02cd24aba0,2024-02-10T21:17:27.830694Z,6,fbf5e646-a195-4e35-a692-3f76d5dc3bc0,tipustin,Saiko yle-appillä äänestää mistä tahansa maasta? Vaikuttaa siltä että ulkomailla halutaan sabotoida Suomen euroviisumenestystä.,None
72-2-7375c349-7ec3-44eb-bccc-64a6e9092c1d,2024-02-10T21:17:35.701823Z,2,d01c1628-e68f-4d4a-80c6-b2c17c3ea8c3,alpoturunen7,Same,72-2-11507d2c-dcc5-40e0-954c-49f2e700bac7
72-2-a4eb4177-b4e2-4a33-a64f-f99096367fb3,2024-02-10T21:17:15.801818Z,3,dca8bf80-fb12-4098-868d-595f447118d0,Olkku23, Mä voitin liput !!!,None
72-2-69f512ec-b441-4143-af84-4b47a181ed5c,2024-02-10T21:17:23.541816Z,0,07225670-8278-4e89-b96d-5b0c16bbfb25,juustonakki1000,NO TÄMÄ,72-2-eeb6647c-e79c-457d-a73f-30bda038518e
72-2-1bb1e25e-44bc-4f7d-8b89-516d086371a8,2024-02-10T21:17:37.042308Z,0,9acdc094-c6fd-47dc-b4a6-3df58907594a,viivens,moi henkka,None
72-2-5f5e507e-7e5a-4076-b589-74813343acc8,2024-02-10T21:17:30.225882Z,5,cb9445db-61e9-4446-bfdc-7773a1b037a0,Minsuliini,Ai äänestys ei toiminu? NO RULES!!,None
72-2-73bde432-7c16-42d2-88db-30d6b6552b9b,2024-02-10T21:17:17.961637Z,1,7ad95bab-151e-43a8-887f-5ad82205d485,tindylundgren,Millonnnn,72-2-2e471122-17e8-40e0-8ee7-2826a0f9712b
72-2-b91f39c2-9064-40c6-894d-e118f71a5ef4,2024-02-10T21:17:33.051747Z,0,53f8ae0b-da23-492f-a131-26b7d2c71594,onnitapola00,Henkka voitko laittaa terkut?❤️,None
72-2-553722c7-f10f-49bc-bc61-761d410c9006,2024-02-10T21:17:29.848505Z,0,30a793c0-35de-4303-a48d-a104486d2253,nellajuhala,No en kyllä uskonut eka,None
72-2-d7567f8d-92ba-4f0b-a502-5fa77e9614a6,2024-02-10T21:17:26.569817Z,4,4594e245-b7d0-4c8b-b5dc-cb8e13294f4f,Zuno,Kiva ääni voitto kappaleen laulajalla.,None
72-2-3501ff22-4a77-47b4-8e10-88ce970ae039,2024-02-10T21:17:29.340806Z,7,90e51b9c-6ca3-4d7b-917b-7697ed45157e,Southampton,Pilvi oli paras!!!,None
72-2-ded2d866-c557-49ba-b2af-9b5c03fbfd6e,2024-02-10T21:17:25.761816Z,7,12c3f24d-79b1-4694-abc5-67b97264ecd7,grafnish1,Sara on paras!🔥,None
72-2-2247d68e-95ab-4e1e-a46d-753ed5a989e2,2024-02-10T21:17:20.977820Z,3,685d88b7-319c-4bec-911a-54f982c3583b,Ilzor,VAINU HOITAA HOMMAN,None
72-2-11507d2c-dcc5-40e0-954c-49f2e700bac7,2024-02-10T21:17:11.225748Z,14,9170bcdf-d182-4380-bd8c-47459e45b943,Maiskuwws,Tuun häpee silmäni pois päästä ku noi menee viisuihi.,None
